layer1,layer2,actFunc,learning,mse,mae
70,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.443171262741089,1.5875273942947388
30,30,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.45276427268982,1.6294406652450562
10,10,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.5409038066864014,1.644402027130127
70,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.546020984649658,1.5986920595169067
50,90,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.562927722930908,1.6478228569030762
70,50,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.572875022888184,1.6493334770202637
50,70,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.6048741340637207,1.6043258905410769
90,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.648380279541016,1.6601930856704712
90,30,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.7023768424987793,1.667401909828186
10,90,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.7527685165405273,1.6168782711029053
90,70,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.767816066741944,1.6784698963165283
50,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.819533348083496,1.624035120010376
70,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.819980382919312,1.6241275072097778
10,50,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.9052414894104,1.703696846961975
50,90,<class 'torch.nn.modules.activation.Tanh'>,0.1,4.082735538482666,1.673695683479309
70,90,<class 'torch.nn.modules.activation.Tanh'>,0.1,4.08502197265625,1.6740915775299072
10,70,<class 'torch.nn.modules.activation.Tanh'>,0.1,4.106751441955566,1.677829623222351
70,70,<class 'torch.nn.modules.activation.Tanh'>,0.1,5.078327655792236,1.8304476737976076
