layer1,layer2,actFunc,learning,mse,mae
50,40,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.682235717773437,1.3866511583328247
110,10,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.6830337047576904,1.38244366645813
30,70,<class 'torch.nn.modules.activation.ReLU'>,0.03,2.683173656463623,1.386896729469299
90,50,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.683212280273437,1.3823992013931274
50,10,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.6841812133789062,1.3871338367462158
30,60,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.6846632957458496,1.3820661306381226
50,50,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.6848275661468506,1.3872743844985962
80,40,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.685173273086548,1.3873467445373535
30,70,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.68567442893982,1.3874481916427612
40,10,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.686903238296509,1.387682557106018
30,40,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.6870503425598145,1.3815960884094238
50,70,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.6912405490875244,1.3809112310409546
60,20,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.692279577255249,1.3807600736618042
40,70,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.6930692195892334,1.3886566162109375
80,60,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.693150043487549,1.3886679410934448
110,50,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.693160057067871,1.38866925239563
110,40,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.694197654724121,1.380495309829712
70,20,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.6962087154388428,1.3890708684921265
80,50,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.6993157863616943,1.389445662498474
40,30,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.699683666229248,1.3894881010055542
80,20,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.7017481327056885,1.3897197246551514
70,60,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.703035831451416,1.379446506500244
130,30,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.7066171169281006,1.3902281522750854
130,50,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.7136785984039307,1.378413438796997
90,70,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.716369152069092,1.3911272287368774
60,70,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.730978488922119,1.3773648738861084
60,50,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.7358686923980717,1.3926268815994265
110,30,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.7460501194000244,1.3933072090148926
40,60,<class 'torch.nn.modules.activation.ReLU'>,0.1,2.77083420753479,1.3904613256454468
