layer1,layer2,actFunc,learning,mse,mae
90,70,<class 'torch.nn.modules.activation.Tanh'>,0.0001,2.4120070934295654,1.2620604038238525
90,70,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.1871464252471924,1.5658342838287354
90,70,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.9970118999481201,1.2151175737380981
90,70,<class 'torch.nn.modules.activation.ReLU'>,0.001,1.9009935855865479,1.0509872436523438
90,70,<class 'torch.nn.modules.activation.ReLU'>,0.0001,1.8960061073303223,1.1621110439300537
90,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.202916145324707,1.575665831565857
90,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,3.200429677963257,1.5753138065338135
90,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,1.6397449970245361,0.9912564158439636
90,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,2.187016248703003,1.2157732248306274
90,90,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.595153331756592,1.6410683393478394
90,90,<class 'torch.nn.modules.activation.Tanh'>,0.01,3.395408868789673,1.6110349893569946
90,90,<class 'torch.nn.modules.activation.Tanh'>,0.001,1.6536808013916016,1.007493495941162
90,90,<class 'torch.nn.modules.activation.Tanh'>,0.0001,2.0931451320648193,1.1658765077590942
90,90,<class 'torch.nn.modules.activation.ReLU'>,0.1,3.1871607303619385,1.5658307075500488
90,90,<class 'torch.nn.modules.activation.ReLU'>,0.01,1.9787976741790771,1.1617854833602905
90,90,<class 'torch.nn.modules.activation.ReLU'>,0.001,2.3793365955352783,1.1513512134552002
90,90,<class 'torch.nn.modules.activation.ReLU'>,0.0001,2.0537233352661133,1.1807847023010254
