layer1,layer2,actFunc,learning,mse,mae
30,30,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.3985252380371094,1.5899202823638916
90,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.40104341506958,1.590233564376831
70,50,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.407454252243042,1.5910232067108154
30,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.519686460494995,1.6308188438415527
50,90,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.577939748764038,1.638818621635437
90,90,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.595153331756592,1.6410683393478394
30,90,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.6199793815612793,1.612768292427063
70,10,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.623650550842285,1.6446930170059204
10,70,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.635059595108032,1.6140834093093872
90,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,3.645648956298828,1.647411823272705
50,50,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.72021222114563,1.6241928339004517
70,30,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.772300720214844,1.6619493961334229
50,30,<class 'torch.nn.modules.activation.Tanh'>,0.1,3.844547986984253,1.6455811262130735
90,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,4.02781867980957,1.7085741758346558
50,70,<class 'torch.nn.modules.activation.Tanh'>,0.1,4.066405296325684,1.679259181022644
10,90,<class 'torch.nn.modules.activation.Tanh'>,0.1,4.090339183807373,1.7194117307662964
10,50,<class 'torch.nn.modules.activation.Tanh'>,0.1,4.697299003601074,1.7601122856140137
