layer1,layer2,actFunc,learning,mse,mae
50,70,<class 'torch.nn.modules.activation.Tanh'>,0.003,2.9158530235290527,1.2632092237472534
30,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,2.9477310180664062,1.2467219829559326
110,90,<class 'torch.nn.modules.activation.Tanh'>,0.003,3.0295233726501465,1.2794625759124756
30,30,<class 'torch.nn.modules.activation.Tanh'>,0.0001,3.0892529487609863,1.3337000608444214
30,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,3.249436378479004,1.347266435623169
90,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,3.260292053222656,1.2683756351470947
90,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,3.3144969940185547,1.3780019283294678
10,10,<class 'torch.nn.modules.activation.ReLU'>,0.01,3.3165879249572754,1.3065216541290283
10,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,3.4815361499786377,1.5442886352539062
90,70,<class 'torch.nn.modules.activation.Tanh'>,0.003,3.5073461532592773,1.4516291618347168
30,110,<class 'torch.nn.modules.activation.Tanh'>,0.0001,3.532477855682373,1.5936167240142822
50,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,3.588836669921875,1.4979431629180908
50,50,<class 'torch.nn.modules.activation.Tanh'>,0.003,3.5941898822784424,1.4997999668121338
30,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,3.617950201034546,1.4234724044799805
10,10,<class 'torch.nn.modules.activation.ReLU'>,0.03,3.633051872253418,1.5278007984161377
50,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,3.665327548980713,1.5068144798278809
90,90,<class 'torch.nn.modules.activation.ReLU'>,0.03,3.7034950256347656,1.5406177043914795
110,10,<class 'torch.nn.modules.activation.ReLU'>,0.03,3.7464118003845215,1.602341651916504
70,30,<class 'torch.nn.modules.activation.Tanh'>,0.003,3.830163955688477,1.5246987342834473
110,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,3.872511863708496,1.5541521310806274
30,10,<class 'torch.nn.modules.activation.ReLU'>,0.03,3.887682914733887,1.6734905242919922
10,50,<class 'torch.nn.modules.activation.Tanh'>,0.001,3.9059338569641113,1.6164870262145996
90,70,<class 'torch.nn.modules.activation.ReLU'>,0.03,3.9618074893951416,1.6679737567901611
110,70,<class 'torch.nn.modules.activation.Tanh'>,0.003,3.987492322921753,1.5033339262008667
30,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,3.989358901977539,1.6388734579086304
10,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,4.019853591918945,1.6300275325775146
50,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,4.054510116577148,1.5855975151062012
90,50,<class 'torch.nn.modules.activation.Tanh'>,0.003,4.109009742736816,1.6394119262695312
50,10,<class 'torch.nn.modules.activation.Tanh'>,0.001,4.152611255645752,1.577439546585083
10,10,<class 'torch.nn.modules.activation.ReLU'>,0.0001,4.1853132247924805,1.7425355911254885
70,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,4.209217548370361,1.6392182111740112
10,110,<class 'torch.nn.modules.activation.Tanh'>,0.0001,4.224786758422852,1.6932580471038818
10,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,4.240863800048828,1.746077299118042
10,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,4.253006458282471,1.6070373058319092
110,110,<class 'torch.nn.modules.activation.Tanh'>,0.003,4.256393909454346,1.6195608377456665
10,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,4.3027849197387695,1.6965880393981934
70,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,4.308395385742188,1.7783524990081787
10,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,4.323808670043945,1.732978105545044
10,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,4.343400955200195,1.6881394386291504
70,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,4.380074501037598,1.6793525218963623
10,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,4.421281337738037,1.6861083507537842
30,110,<class 'torch.nn.modules.activation.Tanh'>,0.001,4.4444732666015625,1.7033565044403076
70,90,<class 'torch.nn.modules.activation.Tanh'>,0.003,4.480101585388184,1.7566261291503906
10,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,4.488791465759277,1.7272021770477295
110,10,<class 'torch.nn.modules.activation.Tanh'>,0.003,4.574687957763672,1.7873849868774414
30,70,<class 'torch.nn.modules.activation.Tanh'>,0.003,4.583256244659424,1.7985140085220337
50,30,<class 'torch.nn.modules.activation.Tanh'>,0.003,4.584261894226074,1.7482889890670776
70,70,<class 'torch.nn.modules.activation.Tanh'>,0.003,4.593721389770508,1.718413472175598
110,110,<class 'torch.nn.modules.activation.ReLU'>,0.03,4.625861167907715,1.7159100770950315
10,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,4.637809753417969,1.7146856784820557
10,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.0001,4.646703720092773,1.7476294040679932
30,110,<class 'torch.nn.modules.activation.Tanh'>,0.003,4.66234302520752,1.8252886533737185
50,90,<class 'torch.nn.modules.activation.Tanh'>,0.003,4.700987339019775,1.792502760887146
10,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,4.714901447296143,1.7116174697875977
110,30,<class 'torch.nn.modules.activation.Tanh'>,0.003,4.791875839233398,1.8488073348999023
70,10,<class 'torch.nn.modules.activation.ReLU'>,0.03,4.846418380737305,1.812401533126831
50,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,4.8501152992248535,1.9055814743041992
70,110,<class 'torch.nn.modules.activation.ReLU'>,0.03,4.872159481048584,1.7871466875076294
110,90,<class 'torch.nn.modules.activation.ReLU'>,0.03,4.880703926086426,1.738300323486328
30,50,<class 'torch.nn.modules.activation.ReLU'>,0.03,4.8882341384887695,1.8398257493972776
110,50,<class 'torch.nn.modules.activation.Tanh'>,0.003,4.92975664138794,1.7927496433258057
50,50,<class 'torch.nn.modules.activation.ReLU'>,0.03,4.9498701095581055,1.7783763408660889
90,110,<class 'torch.nn.modules.activation.ReLU'>,0.03,4.976203918457031,1.8499459028244016
70,10,<class 'torch.nn.modules.activation.Tanh'>,0.003,5.028356552124023,1.8349030017852783
50,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,5.057407379150391,1.9599608182907104
110,70,<class 'torch.nn.modules.activation.ReLU'>,0.03,5.108856201171875,1.8650184869766235
50,90,<class 'torch.nn.modules.activation.ReLU'>,0.03,5.288253784179688,1.7892982959747314
110,50,<class 'torch.nn.modules.activation.ReLU'>,0.03,5.314422607421875,1.8525612354278564
30,90,<class 'torch.nn.modules.activation.ReLU'>,0.03,5.363439559936523,1.791624903678894
50,30,<class 'torch.nn.modules.activation.ReLU'>,0.03,5.499063491821289,1.8133320808410645
90,50,<class 'torch.nn.modules.activation.ReLU'>,0.03,5.6277923583984375,1.966127872467041
10,30,<class 'torch.nn.modules.activation.Tanh'>,0.001,5.675153732299805,1.955784559249878
110,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,5.689293384552002,1.9676594734191892
110,10,<class 'torch.nn.modules.activation.ReLU'>,0.01,5.699356555938721,1.9682166576385496
70,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,5.793601512908936,2.055196523666382
30,90,<class 'torch.nn.modules.activation.Tanh'>,0.003,5.816344261169434,2.08524489402771
70,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,5.83921480178833,2.056673526763916
10,70,<class 'torch.nn.modules.activation.Tanh'>,0.001,5.845552444458008,2.045969009399414
70,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,5.845872402191162,2.019991636276245
110,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,5.853212356567383,2.0362329483032227
70,50,<class 'torch.nn.modules.activation.ReLU'>,0.03,5.870429515838623,1.942354798316956
10,70,<class 'torch.nn.modules.activation.Tanh'>,0.003,5.87572193145752,1.9354850053787231
90,30,<class 'torch.nn.modules.activation.Tanh'>,0.003,5.876009464263916,2.0946309566497803
50,110,<class 'torch.nn.modules.activation.Tanh'>,0.003,5.902920722961426,2.0406734943389893
90,90,<class 'torch.nn.modules.activation.Tanh'>,0.003,5.920806884765625,2.083096981048584
90,10,<class 'torch.nn.modules.activation.Tanh'>,0.003,5.932496547698975,2.120081663131714
10,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,5.967729568481445,2.047877788543701
10,10,<class 'torch.nn.modules.activation.Tanh'>,0.0001,5.98979377746582,2.066306829452514
10,110,<class 'torch.nn.modules.activation.Tanh'>,0.001,5.991943836212158,1.9802899360656736
30,30,<class 'torch.nn.modules.activation.Tanh'>,0.003,6.034703254699707,2.125121116638184
30,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,6.038443565368652,2.117187023162842
70,50,<class 'torch.nn.modules.activation.Tanh'>,0.003,6.068882942199707,2.1133666038513184
10,30,<class 'torch.nn.modules.activation.Tanh'>,0.003,6.083425521850586,2.0769290924072266
110,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,6.088173389434815,2.0863471031188965
30,50,<class 'torch.nn.modules.activation.Tanh'>,0.003,6.099348545074463,2.109523296356201
10,90,<class 'torch.nn.modules.activation.Tanh'>,0.003,6.114269733428955,2.0435943603515625
50,10,<class 'torch.nn.modules.activation.Tanh'>,0.003,6.130859375,2.034916877746582
90,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,6.1871538162231445,2.140901803970337
10,110,<class 'torch.nn.modules.activation.Tanh'>,0.003,6.270703315734863,2.1244029998779297
90,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,6.388620376586914,2.138584613800049
10,30,<class 'torch.nn.modules.activation.Tanh'>,0.0001,6.465559959411621,2.172853708267212
50,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,6.488620758056641,2.1446120738983154
110,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,6.495601177215576,2.136060237884521
10,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,6.624721050262451,2.1489334106445312
10,70,<class 'torch.nn.modules.activation.Tanh'>,0.0001,6.810762405395508,2.2401838302612305
30,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,7.005121231079102,2.184120416641236
10,10,<class 'torch.nn.modules.activation.Tanh'>,0.001,7.152629852294922,2.0145153999328613
70,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.462596893310549,2.599881649017334
110,90,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.462613105773926,2.6071267127990723
50,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,9.464227676391602,2.5962581634521484
10,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,9.46431827545166,2.6148476600646973
10,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,9.464599609375,2.6092379093170166
50,10,<class 'torch.nn.modules.activation.Tanh'>,0.03,9.465826034545898,2.5926618576049805
70,30,<class 'torch.nn.modules.activation.Tanh'>,0.1,9.469198226928713,2.626256465911865
110,30,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.469470024108888,2.581016540527344
90,10,<class 'torch.nn.modules.activation.Tanh'>,0.1,9.4698486328125,2.626649141311645
50,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,9.470163345336914,2.619169950485229
70,30,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.472061157226562,2.5745062828063965
30,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.472174644470217,2.628336906433105
70,50,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.472740173339844,2.588777542114258
90,70,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.47276782989502,2.5898594856262207
30,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,9.473047256469728,2.580542087554932
10,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,9.47558307647705,2.6355767250061035
50,30,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.475662231445312,2.569683790206909
50,50,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.476347923278809,2.574354648590088
70,70,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.476911544799805,2.580738306045532
70,110,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.479366302490234,2.565829277038574
110,50,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.479544639587402,2.603076934814453
110,70,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.480399131774902,2.639114618301392
10,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,9.480694770812988,2.6110424995422363
110,30,<class 'torch.nn.modules.activation.ReLU'>,0.03,9.480840682983398,2.568442344665528
90,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,9.481186866760254,2.563075542449951
70,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,9.481510162353516,2.570633172988892
90,50,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.481800079345703,2.631131172180176
30,70,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.483469009399414,2.588334798812866
50,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.483728408813477,2.583986520767212
90,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,9.483739852905272,2.6474881172180176
70,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.484441757202148,2.643989562988281
110,90,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.48480224609375,2.595770835876465
90,10,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.485355377197266,2.5785419940948486
70,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,9.485822677612305,2.610772132873535
90,30,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.48606300354004,2.558592796325684
10,70,<class 'torch.nn.modules.activation.ReLU'>,0.03,9.486255645751951,2.575128555297852
10,10,<class 'torch.nn.modules.activation.Tanh'>,0.03,9.486408233642578,2.5707390308380127
50,50,<class 'torch.nn.modules.activation.Tanh'>,0.03,9.486490249633787,2.5991125106811523
10,90,<class 'torch.nn.modules.activation.Tanh'>,0.0001,9.489681243896484,2.5674610137939453
30,90,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.490229606628418,2.5641822814941406
50,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,9.490509033203123,2.5776820182800293
50,70,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.490682601928713,2.589625358581543
70,90,<class 'torch.nn.modules.activation.ReLU'>,0.03,9.490978240966797,2.5675578117370605
10,90,<class 'torch.nn.modules.activation.Tanh'>,0.001,9.493369102478027,2.567695379257202
10,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,9.493480682373049,2.553217887878418
70,10,<class 'torch.nn.modules.activation.ReLU'>,0.01,9.49391269683838,2.5709965229034424
50,10,<class 'torch.nn.modules.activation.ReLU'>,0.03,9.49406623840332,2.5707573890686035
50,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.494098663330078,2.62180233001709
10,30,<class 'torch.nn.modules.activation.ReLU'>,0.03,9.494441986083984,2.5723865032196045
30,50,<class 'torch.nn.modules.activation.Tanh'>,0.03,9.495234489440918,2.6393229961395264
10,110,<class 'torch.nn.modules.activation.ReLU'>,0.03,9.495800971984863,2.575866222381592
30,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,9.495853424072266,2.5703377723693848
30,90,<class 'torch.nn.modules.activation.Tanh'>,0.1,9.49589729309082,2.656888484954834
10,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.001,9.497804641723633,2.575965881347656
90,110,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.497861862182615,2.5481553077697754
90,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,9.498159408569336,2.588681697845459
10,50,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.498180389404297,2.5733213424682617
30,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.003,9.498529434204102,2.5861144065856934
10,50,<class 'torch.nn.modules.activation.Tanh'>,0.0001,9.499034881591797,2.5755422115325928
10,90,<class 'torch.nn.modules.activation.ReLU'>,0.03,9.499667167663574,2.578151226043701
10,110,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.50003719329834,2.5712265968322754
110,10,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.500164031982422,2.593701839447021
30,30,<class 'torch.nn.modules.activation.Tanh'>,0.03,9.500530242919922,2.5498502254486084
90,30,<class 'torch.nn.modules.activation.ReLU'>,0.03,9.501131057739258,2.565056324005127
10,50,<class 'torch.nn.modules.activation.ReLU'>,0.03,9.50131893157959,2.5712690353393555
50,10,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.501684188842772,2.605719804763794
30,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,9.502418518066406,2.5800256729125977
10,10,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.50327491760254,2.54378342628479
10,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.503494262695312,2.543531894683838
30,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.50400161743164,2.5865609645843506
90,90,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.504220008850098,2.595354557037353
50,30,<class 'torch.nn.modules.activation.Tanh'>,0.03,9.504220962524414,2.6641831398010254
30,30,<class 'torch.nn.modules.activation.ReLU'>,0.03,9.50453281402588,2.579021692276001
10,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.505513191223145,2.665517807006836
50,110,<class 'torch.nn.modules.activation.ReLU'>,0.03,9.506319999694824,2.571356773376465
30,70,<class 'torch.nn.modules.activation.ReLU'>,0.03,9.506328582763672,2.579620122909546
30,90,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.50699234008789,2.5832624435424805
10,10,<class 'torch.nn.modules.activation.Tanh'>,0.003,9.507156372070312,2.585884094238281
90,10,<class 'torch.nn.modules.activation.ReLU'>,0.03,9.507331848144531,2.5874054431915283
10,50,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.50737762451172,2.557945251464844
30,110,<class 'torch.nn.modules.activation.ReLU'>,0.03,9.507820129394531,2.570504665374756
90,30,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.508844375610352,2.607721328735352
90,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,9.510128021240234,2.554661273956299
50,30,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.511629104614258,2.6006968021392822
30,10,<class 'torch.nn.modules.activation.Tanh'>,0.003,9.512299537658691,2.592258930206299
110,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,9.51409912109375,2.606079578399658
70,110,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.516145706176758,2.564098834991455
110,30,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.516456604003906,2.582846403121948
70,10,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.518712997436523,2.606096744537353
50,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.519134521484377,2.5943527221679688
110,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,9.51954460144043,2.674283027648926
10,50,<class 'torch.nn.modules.activation.Tanh'>,0.003,9.520624160766602,2.5504794120788574
10,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.521252632141112,2.585890293121338
10,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.521930694580078,2.620168685913086
10,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,9.52195644378662,2.5906014442443848
50,90,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.52322006225586,2.671106338500977
90,70,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.52353286743164,2.563208818435669
90,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.523759841918944,2.532125473022461
110,110,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.525510787963867,2.6679930686950684
30,10,<class 'torch.nn.modules.activation.Tanh'>,0.1,9.527054786682127,2.6207692623138428
50,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,9.52764129638672,2.5791585445404053
90,90,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.528606414794922,2.537871122360229
10,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,9.531524658203123,2.626099109649658
30,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.532238960266112,2.663896083831787
10,30,<class 'torch.nn.modules.activation.Tanh'>,0.03,9.534805297851562,2.6119251251220703
50,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,9.535717964172363,2.6246888637542725
70,50,<class 'torch.nn.modules.activation.Tanh'>,0.03,9.535965919494627,2.570873498916626
110,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.536650657653809,2.5259125232696533
10,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,9.536949157714844,2.5892863273620605
30,50,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.53765869140625,2.61700177192688
110,10,<class 'torch.nn.modules.activation.Tanh'>,0.03,9.537818908691406,2.5703234672546387
50,90,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.537888526916504,2.602663993835449
70,10,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.539057731628418,2.6085805892944336
30,110,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.540873527526855,2.622663736343384
30,50,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.541341781616213,2.6081113815307617
10,110,<class 'torch.nn.modules.activation.Tanh'>,0.03,9.541717529296877,2.5440330505371094
30,30,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.544668197631836,2.5665547847747803
110,10,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.546215057373049,2.5970892906188965
50,10,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.548198699951172,2.6336050033569336
110,110,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.549676895141602,2.627230167388916
70,90,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.549814224243164,2.5501503944396973
70,30,<class 'torch.nn.modules.activation.Tanh'>,0.03,9.55080795288086,2.600993633270264
50,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.551946640014648,2.559011459350586
90,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,9.552831649780272,2.6376724243164062
50,50,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.553056716918944,2.5460240840911865
90,10,<class 'torch.nn.modules.activation.Tanh'>,0.03,9.55423069000244,2.5217318534851074
10,30,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.554643630981444,2.6302289962768555
30,10,<class 'torch.nn.modules.activation.Tanh'>,0.03,9.55564785003662,2.549869537353516
110,50,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.563383102416992,2.542333602905273
110,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.567411422729492,2.6422319412231445
10,90,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.569811820983888,2.525208711624145
10,10,<class 'torch.nn.modules.activation.Tanh'>,0.1,9.570606231689451,2.563992977142334
30,110,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.571622848510742,2.5233211517333984
30,10,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.574238777160645,2.6330885887146
50,110,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.576774597167969,2.6508946418762207
70,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,9.57692527770996,2.649083137512207
70,50,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.57761573791504,2.5734190940856934
10,30,<class 'torch.nn.modules.activation.Tanh'>,0.1,9.57967758178711,2.5448427200317383
90,10,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.58377456665039,2.6018338203430176
110,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.591136932373049,2.5901546478271484
70,110,<class 'torch.nn.modules.activation.Tanh'>,0.03,9.59206771850586,2.63958740234375
10,30,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.593786239624023,2.6583967208862305
70,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.597017288208008,2.6544833183288574
70,10,<class 'torch.nn.modules.activation.Tanh'>,0.1,9.599775314331056,2.566325664520264
10,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.6016206741333,2.576117515563965
90,30,<class 'torch.nn.modules.activation.Tanh'>,0.03,9.610126495361328,2.536794424057007
110,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.611364364624023,2.547514677047729
30,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.61322021484375,2.6250579357147217
10,110,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.615716934204102,2.637889862060547
30,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,9.616582870483398,2.597375869750977
110,50,<class 'torch.nn.modules.activation.Tanh'>,0.03,9.617090225219728,2.574099063873291
30,30,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.619491577148438,2.614997625350952
110,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,9.623468399047852,2.6841037273406982
10,10,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.624584197998049,2.556658267974853
90,50,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.628381729125977,2.64124059677124
90,70,<class 'torch.nn.modules.activation.Tanh'>,0.03,9.634644508361816,2.6771883964538574
50,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.635015487670898,2.721879720687866
110,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,9.635610580444336,2.5449438095092773
50,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,9.638158798217772,2.654192924499512
10,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.638653755187988,2.581542015075684
90,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.639728546142578,2.5510969161987305
70,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,9.640101432800291,2.6473231315612797
10,70,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.640756607055664,2.6102001667022705
70,30,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.642396926879885,2.613242149353028
30,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.64629364013672,2.682344436645508
10,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,9.647125244140623,2.5490612983703613
30,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,9.650310516357422,2.572342872619629
110,70,<class 'torch.nn.modules.activation.Tanh'>,0.03,9.65629768371582,2.630270004272461
30,50,<class 'torch.nn.modules.activation.Tanh'>,0.1,9.657045364379885,2.616095542907715
70,70,<class 'torch.nn.modules.activation.Tanh'>,0.03,9.65762996673584,2.67113733291626
10,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,9.658266067504885,2.6776647567749023
30,10,<class 'torch.nn.modules.activation.ReLU'>,0.1,9.6594820022583,2.6359267234802246
110,90,<class 'torch.nn.modules.activation.Tanh'>,0.03,9.666851043701172,2.6228671073913574
30,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.667383193969728,2.674687385559082
90,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.67373275756836,2.588494300842285
110,70,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.675918579101562,2.608860492706299
50,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,9.67765998840332,2.676410675048828
50,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.679494857788086,2.6724019050598145
90,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.686410903930664,2.567593812942505
30,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,9.68755340576172,2.6263012886047363
70,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.689437866210938,2.697699069976806
